filename,text,year,university,faculty,department,speciality,author,supervisors,title
diploms/Rau/Копия Казарян Эвелина.pdf,"                                                                             0
      ГОУ ВПО РОССИЙСКО-АРМЯНСКИЙ (СЛАВЯНСКИЙ)
                   УНИВЕРСИТЕТ
ИНСТИТУТ МАТЕМАТИКИ И ИНФОРМАТИКИ
СПЕЦИАЛЬНОСТЬ: ПРИКЛАДНАЯ МАТЕМАТИКА И ИНФОРМАТИКА
КАФЕДРА МАТЕМАТИКИ И МАТЕМАТИЧЕСКОГО МОДЕЛИРОВАНИЯ
               ДИПЛОМНАЯ РАБОТА
       ТЕМА: “Применение методов машинного обучения
             для вычисления пределов функций”
 ԹԵՄԱ՝ “​Մեքենայական ուսուցման մեթոդների կիրառումը
      ֆունկցիաների սահմաններ հաշվելու համար​ ​”
                                 Исполнитель:​ студентка четвертого курса
                                                             Э. А. Казарян
                                     Руководитель:​ ​д.физ.-мат. н, проф.
                                                             Г. Г.​ ​Казарян
                                          Зав.кафедрой: ​к.физ.-мат.н.
                                                           ​А.​А. Дарбинян
                      ЕРЕВАН​ 2020
",2020,rau,институт математики и информатики,кафедра математики и математического моделирования,прикладная математика и информатика,Э. А. Казарян,Г. Г.,
diploms/Rau/Копия Григорян Джон.pdf,"                     ГОУ
        ВПОРОССИЙСКО-АРМЯНСКИЙ(СЛАВЯНСКИЙ)
               УНИВЕРСИТЕТ
      ИНСТИТУТ МАТЕМАТИКИ И ИНФОРМАТИКИ
СПЕЦИАЛЬНОСТЬ: ПРИКЛАДНАЯ МАТЕМАТИКА И ИНФОРМАТИКА
КАФЕДРА МАТЕМАТИКИ И МАТЕМАТИЧЕСКОГО МОДЕЛИРОВАНИЯ
      ДИПЛОМНАЯ РАБОТА
     ТЕМА: “Сравнение многочленов и почти гипоэллиптичность”
                        Исполнитель: 4 курса Григорян Джон Эгдарович
          подпись
                        Руководитель: доктор физ.-мат. наук, профессор
                                        Маркарян Вачаган Николаевич
          подпись
                               Зав.кафедрой: кандидат физ.-мат. наук,
                                               старший преподаватель
                                           Дарбинян Арман Араикович
          подпись
",,rau,институт математики и информатики,кафедра математики и математического моделирования,прикладная математика и информатика,Григорян Джон Эгдарович,Маркарян Вачаган Николаевич,
diploms/Rau/Копия Аветисян-Арман-1.pdf,"   ГОУ ВПО РОССИЙСКО-АРМЯНСКИЙ (СЛАВЯНСКИЙ)
                 УНИВЕРСИТЕТ
      ИНСТИТУТ МАТЕМАТИКИ И ИНФОРМАТИКИ
СПЕЦИАЛЬНОСТЬ: ПРИКЛАДНАЯ МАТЕМАТИКА И ИНФОРМАТИКА
          КАФЕДРА МАТЕМАТИЧЕСКОЙ КИБЕРНЕТИКИ
               Магистерская работа
ТЕМА: «Информационно-теоретическое исследование некоторых
     стеганографических моделей и реализация решений».
       Թեմա: «Որոշ ստեգանոգրաֆիական մոդելների
 ինֆորմացիոն-տեսական հետազոտում և լուծումների
                     իրականացում»
                         Зав. кафедрой: д.физ.-мат.н., проф. Р.Г. Арамян
                      Руководитель: д.физ.-мат.н., проф. М.Е. Арутюнян
                           Исполнитель: магистр 2 курса А.А. Аветисян
                       ЕРЕВАН 2020
",2020,rau,институт математики и информатики,кафедра математической кибернетики,прикладная математика и информатика,А. А. Аветисян,М. Е. Арутюнян,
diploms/Rau/Копия diplom-Mary Bagratunyan.pdf,"ГОУ ВПО РОССИЙСКО-АРМЯНСКИЙ (СЛАВЯНСКИЙ) УНИВЕРСИТЕТ
             ИНСТИТУТ МАТЕМАТИКИ И ИНФОРМАТИКИ
      СПЕЦИАЛЬНОСТЬ: ПРИКЛАДНАЯ МАТЕМАТИКА И ИНФОРМАТИКА
                КАФЕДРА МАТЕМАТИЧЕСКОЙ КИБЕРНЕТИКИ
                  ДИПЛОМНАЯ РАБОТА
     ТЕМА: “ Паритетные вершинные раскраски некоторых
                        планарных графов”
    ԹԵՄԱ՝ “Որոշ հարթ գրաֆների զույգության գագաթային
                           ներկումներ”
                          Исполнитель: бакалавр 4-го курса М. Н. Багратунян
        подпись
                           Руководитель: к.физ.-мат.н., доцент П. А. Петросян
        подпись
                            Зав.кафедрой: д.физ.-мат.н., проф. Р. Г. Арамян
        подпись
                                                    ЕРЕВАН 2020
                                                    ",2020,rau,институт математики и информатики,кафедра математической кибернетики,прикладная математика и информатика,М. Н. Багратунян,П. А. Петросян,
diploms/Rau/Копия АсратянАлександр.pdf,"МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ РОССИЙСКОЙ ФЕДЕРАЦИИ
 МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ РЕСПУБЛИКИ АРМЕНИЯ
 ГОУ ВПО РОССИЙСКО-АРМЯНСКИЙ (СЛАВЯНСКИЙ) УНИВЕРСИТЕТ
            Институт математики и высоких технологий
 Кафедра математического моделирования
 Направление: «Прикладная математика и информатика»
                      Дипломная работа
                 «Трехмерная Аппроксимация»
                           Научный руководитель: А. А. Дарбинян
                                          Выполнил: А. Р. Асратян
                             Ереван – 2020
                                   1
",2020,rau,институт математики и высоких технологий,кафедра математического моделирования,«прикладная математика и информатика»,,А. А. Дарбинян,
diploms/Rau/Копия Дипломная Аракелян Аргишти.pdf,"ГОУ ВПОРОССИЙСКО-АРМЯНСКИЙ (СЛАВЯНСКИЙ) УНИВЕРСИТЕТ
          ИНСТИТУТ МАТЕМАТИКИ И ИНФОРМАТИКИ
    СПЕЦИАЛЬНОСТЬ: ПРИКЛАДНАЯ МАТЕМАТИКА И ИНФОРМАТИКА
             КАФЕДРА МАТЕМАТИЧЕСКОЙ КИБЕРНЕТИКИ
                ДИПЛОМНАЯ РАБОТА
ТЕМА: “Оптимальные нумерации вершин некоторых
                         графов”
 ԹԵՄԱ՝ “Որոշ գրաֆների գագաթների օպտիմալ
                            համարակալումներ”
                             Исполнитель: Аракелян Аргишти Артурович
          подпись
                                    Руководитель: кандидат физ.-мат. наук
                                           Пилипосян Тигран Эдуардович
 подпись
                                      Зав.кафедрой: д.ф.-м.н., профессор
                                              Арамян Рафик Грачикович
  подпись
                        ЕРЕВАН 2020
",2020,rau,институт математики и информатики,кафедра математической кибернетики,прикладная математика и информатика,Аракелян Аргишти Артурович,Пилипосян Тигран Эдуардович,
diploms/Rau/Копия Дипломная Работа.pdf,"             ГОУ ВПО РОССИЙСКО-АРМЯНСКИЙ
               (СЛАВЯНСКИЙ) УНИВЕРСИТЕТ
ИНСТИТУТ МАТЕМАТИКИ И ИНФОРМАТИКИ СПЕЦИАЛЬНОСТЬ:
        ПРИКЛАДНАЯ МАТЕМАТИКА И ИНФОРМАТИКА
          КАФЕДРА МАТЕМАТИЧЕСКОЙ КИБЕРНЕТИКИ
             ДИПЛОМНАЯ РАБОТА:
  ТЕМА: “Оценки длин выводов в некоторых системах Туэ”
ԹԵՄԱ ՝ «Արտածման երկարությունների գնահատում Տուէի
                  որոշ համակարգերում»
                    Исполнитель: 4ого курса Арутюнян Нарек Сергоевич
    подпись
                       Руководитель: д.ф.м.н. профессор Атабекян В. С.
    подпись
                      Зав.кафедрой: д.ф.м.н. професор Арамян Р. Г.
    подпись
                       Ереван 2020
",2020,rau,институт математики и информатики специальность:,кафедра математической кибернетики,прикладная математика и информатика,Арутюнян Нарек Сергоевич,Атабекян В. С.,
diploms/Rau/Копия Адян-Артур-1_30_May_2020-124703.pdf,"   ГОУ ВПО РОССИЙСКО-АРМЯНСКИЙ (СЛАВЯНСКИЙ)
                      УНИВЕРСИТЕТ
         ИНСТИТУТ МАТЕМАТИКИ И ИНФОРМАТИКИ
 СПЕЦИАЛЬНОСТЬ: ПРИКЛАДНАЯ МАТЕМАТИКА И ИНФОРМАТИКА
         КАФЕДРА МАТЕМАТИЧЕСКОЙ КИБЕРНЕТИКИ
            Магистерская работа
ТЕМА: «Улучшение безопасности систем цифровых сертификатов»
   Թեմա: «Թվային հավաստագրման համակարգերի
           անվտանգության բարելավում»
                           Зав. кафедрой: д.ф.-м.н., проф. Р. Г. Арамян
                               Руководитель: к.ф.-м.н., С. Е. Абраамян
                        Исполнитель: магистрант 2-го курса A.Ю. Адян
                       ЕРЕВАН 2020
                                                                                     2
Содержание
",2020,rau,институт математики и информатики,кафедра математической кибернетики,прикладная математика и информатика,A. Ю. Адян,С. Е. Абраамян,
diploms/Rau/Копия Mark-Chibukhchian-2.pdf,"           ГОУ ВПО РОССИЙСКО-АРМЯНСКИЙ (СЛАВЯНСКИЙ) УНИВЕРСИТЕТ
                  ИНСТИТУТ МАТЕМАТИКИ И ИНФОРМАТИКИ
              СПЕЦИАЛЬНОСТЬ: ПРИКЛАДНАЯ МАТЕМАТИКА И ИНФОРМАТИКА
                      КАФЕДРА МАТЕМАТИЧЕСКОЙ КИБЕРНЕТИКИ
                       ДИПЛОМНАЯ РАБОТА
         ТЕМА: СЛОЖНОСТИ ВЫВОДОВ НЕКОТОРЫХ ФОРМУЛ В
                     ИСЧИСЛЕНИИ ВЫСКАЗЫВАНИЙ
        ԹԵՄԱ: ԱՍՈՒՅԹԱՅԻՆ հԱՇՎԻ ՈՐՈՇ ԲԱՆԱՁԵՎԵՐԻ ԱՐՏԱԾՈՒՄՆԵՐԻ
                              ԲԱՐԴՈՒԹՅՈՒՆՆԵՐ
                                                                          Исполнитель:
                                          студент 4-го курса Чибухчян Марк Варданович
подпись
подпись
                                                                         Руководитель:
                                                                    канд. физ.-мат. наук
                                                              Даштоян Лилит Левоновна
подпись                                                                  Зав.кафедрой:
                                                                 д.физ-мат.н., профессор
                                                              Арамян Рафик Грачикович
                                 ЕРЕВАН 2020
",2020,rau,институт математики и информатики,кафедра математической кибернетики,прикладная математика и информатика,Чибухчян Марк Варданович,Даштоян Лилит Левоновна,
diploms/Rau/Копия Манукян Кристина.pdf,"   ГОУ ВПО РОССИЙСКО-АРМЯНСКИЙ (СЛАВЯНСКИЙ)
                        УНИВЕРСИТЕТ
      ИНСТИТУТ МАТЕМАТИКИ И ИНФОРМАТИКИ
 СПЕЦИАЛЬНОСТЬ: ПРИКЛАДНАЯ МАТЕМАТИКА И ИНФОРМАТИКА
 КАФЕДРА МАТЕМАТИКИ И МАТЕМАТИЧЕСКОГО МОДЕЛИРОВАНИЯ
          ДИПЛОМНАЯ РАБОТА
ТЕМА: «Стеганографическая защита информации в эпоху больших
                         данных»
      Թեմա: «Տեղեկատվության ստեգանոգրաֆիկ
պաշտպանություն մեծ տվյալների ժամանակշրջանում»
                                      Выполнила: студентка 4-го курса
                                                        Манукян К.А.
                           Научный руководитель: к.физ.-мат.н., ст.преп
                                                          Таирян С.В.
                                    Зав.кафедрой: д.ф.-м.н., профессор
                                                          Арамян Р.Г.
                       ЕРЕВАН 2020
",2020,rau,институт математики и информатики,кафедра математики и математического моделирования,прикладная математика и информатика,Манукян К. А.,Таирян С. В.,
diploms/Rau/Копия Гаспарян Алекс.pdf,"DocuSign Envelope ID: 22391D76-F6FB-47E6-B465-709E01B241EE
                                 ГОУ ВПО РОССИЙСКО-АРМЯНСКИЙ
                                     (СЛАВЯНСКИЙ) УНИВЕРСИТЕТ
                        ИНСТИТУТ МАТЕМАТИКИ И ИНФОРМАТИКИ
                  СПЕЦИАЛЬНОСТЬ: ПРИКЛАДНАЯ МАТЕМАТИКА И ИНФОРМАТИКА
                              КАФЕДРА МАТЕМАТИЧЕСКОГО МОДЕЛИРОВАНИЯ
                                        ДИПЛОМНАЯ РАБОТА
                         Тема: “Фильтр Калмана в сфере анализа данных”
                 Թեմա։ “Կալմանի ֆիլտրը տվյալների մշակման ոլորտում”
                                                               Зав. кафедрой: к.ф.-м.н.​ А. А. Дарбинян
                                                               Руководитель:​ ​к.ф.-м.н.​ А. А. Дарбинян
                                                       Исполнитель:​ студент 4-го курса А. К. Гаспарян
                                                          Ереван 2020
",2020,rau,институт математики и информатики,кафедра математического моделирования,прикладная математика и информатика,А. К. Гаспарян,А. А. Дарбинян,
diploms/Rau/Копия ArturVaganyan.pdf,"ГОУ ВПО РОССИЙСКО -АРМЯНСКИЙ (СЛАВЯНСКИЙ)
                 УНИВЕРСИТЕТ
       ИНСТИТУТ МАТЕМАТИКИ И ИНФОРМАТИКИ
        СПЕЦИАЛЬНОСТЬ: ПРИКЛАДНАЯ МАТЕМАТИКА И
                     ИНФОРМАТИКА
          КАФЕДРА МАТЕМАТИЧЕСКОЙ КИБЕРНЕТИКИ
           МАГИСТЕРСКАЯ РАБОТА
      ТЕМА: “Система управления счет фактур с
            помощью кассовых аппаратов”
   ԹԵՄԱ՝ “Հաշիվ-ապրանքագրերի ղեկավարման
         համակարգ ՀԴՄ սարքերի միջոցով։”
                            Зав.кафедрой: д.ф.-м.н., Р. Г. Арамян
                               Руководитель: к.т.н., Т. Р. Топчян
                             Исполнитель: магистрант 2-го курса
                                      Ваганян Артур Месропович
                      ЕРЕВАН 2020
",2020,rau,институт математики и информатики,кафедра математической кибернетики,прикладная математика и,Ваганян Артур Месропович,Т. Р. Топчян,
diploms/Rau/Копия Аветисян Давид.pdf,"ГОУ ВПОРОССИЙСКО-АРМЯНСКИЙ (СЛАВЯНСКИЙ) УНИВЕРСИТЕТ
ИНСТИТУТ МАТЕМАТИКИ И ИНФОРМАТИКИ
СПЕЦИАЛЬНОСТЬ: ПРИКЛАДНАЯ МАТЕМАТИКА И ИНФОРМАТИКА
КАФЕДРА СИСТЕМНОГО ПРОГРАММИРОВАНИЯ
                     ДИПЛОМНАЯ РАБОТА
       ТЕМА: “Платформа профессионального развития”
     ԹԵՄԱ՝ “Մասնագիտականզարգացմանպլատֆորմ”
                            Исполнитель: студент 4-го курса Д.А. Аветисян
          подпись
                          Руководитель: Г.Т.Караханян
          подпись
                           Зав.кафедрой: С.С. Саргсян
          подпись
                                                                          1
                                                           ЕРЕВАН 2020
                                                       ",2020,rau,институт математики и информатики,кафедра системного программирования,прикладная математика и информатика,Д. А. Аветисян,Г. Т. Караханян,
diploms/Rau/Копия Ешилбашян Ева Диплом(4)-signed.pdf,"                                                                                          1
         ГОУ ВПО​​РОССИЙСКО-АРМЯНСКИЙ (СЛАВЯНСКИЙ)
                                    УНИВЕРСИТЕТ
                ИНСТИТУТ МАТЕМАТИКИ И ИНФОРМАТИКИ
         СПЕЦИАЛЬНОСТЬ: ПРИКЛАДНАЯ МАТЕМАТИКА И ИНФОРМАТИКА
                       КАФЕДРА СИСТЕМНОГО ПРОГРАММИРОВАНИЯ
                            ДИПЛОМНАЯ РАБОТА
Тема: «Программа выявления неуникальных фрагментов
                                текстов в документах​»         ​
   Թեմա՝ «Փաստաթղթերում տեքստի ոչ եզակի բեկորները պարզելու
                                       ծրագիր»
                                                                            Исполнитель:
_________________________​              студентка 4 курса Ешилбашян Ева Максимовна
            подпись
                                                                                   Н
                                                                                   ​ аучный
                                                                            руководитель:
_________________________                       ​      к​ .ф.м.н.​С
                                                                  ​ аргсян Севак Сеникович
           ​подпись
                                                                             З
                                                                             ​ ав.кафедрой:
_______________________________                      к​ .ф.м.н.​С​ аргсян Севак Сеникович
          подпись
                                      ЕРЕВАН 2020
",2020,rau,институт математики и информатики,кафедра системного программирования,прикладная математика и информатика,Ешилбашян Ева Максимовна,,
diploms/Rau/Копия Асатрян Нарек Арамович.pdf,"             РОССИЙСКО - АРМЯНСКИЙ (СЛАВЯНСКИЙ) УНИВЕРСИТЕТ
               ИНСТИТУТ МАТЕМАТИКИ И ВЫСОКИХ ТЕХНОЛОГИЙ
        СПЕЦИАЛЬНОСТЬ: ПРИКЛАДНАЯ МАТЕМАТИКА И ИНФОРМАТИКА
                              ДИПЛОМНАЯ РАБОТА
     Тема: “ФАКТОРИЗАЦИЯ НЕКОТОРЫХ ТРЕУГОЛЬНЫХ МАТРИЦ-ФУНКЦИЙ ”
       Թեմա` “ՈՐՈՇ ԵՌԱՆԿՅՈՒՆ ՄԱՏՐԻՑ-ՖՈՒՆԿՑԻԱՆԵՐԻ ՖԱԿՏՈՐԻԶԱՑԻԱ”
Кафедра: Математики и математического моделирования
Заведующий кафедра: кандидат физ.-мат. наук, доцент Дарбинян А. А.
Руководитель: кандидат физ.-мат. наук, доцент Арутюнян К.В.
Исполнитель: студент 4 курса ПМИ Асатрян Нарек Арамович
                                        Ереван 2020
",2020,rau,институт математики и высоких технологий,кафедра: математики и математического моделирования,прикладная математика и информатика,ПМИ Асатрян Нарек,Арутюнян К. В.,
diploms/Rau/Копия Ктикян Стив.pdf,"          РОССИЙСКО - АРМЯНСКИЙ (СЛАВЯНСКИЙ) УНИВЕРСИТЕТ
              ИНСТИТУТ МАТЕМАТИКИ И ВЫСОКИХ ТЕХНОЛОГИЙ
       СПЕЦИАЛЬНОСТЬ: ПРИКЛАДНАЯ МАТЕМАТИКА И ИНФОРМАТИКА
                                ДИПЛОМНАЯ РАБОТА
             Тема: “ЭЛЕКТРОННАЯ СИСТЕМА ДИПЛОМНЫХ РАБОТ ”
                     Թեմա` “ԷԼԵԿՏՐՈՆԱՅԻՆ ԹԵԶԻ ՀԱՄԱԿԱՐԳ”
Кафедра: Системного Программирования
Заведующий кафедры: к. ф.м.н., Саргсян С. С.
Руководитель: к. т.н., доцент Нахатакян С. Х.
Исполнитель: студент 4 курса ПМИКтикян Стив Гегамович
                                       Ереван 2020
                                              2
",2020,rau,институт математики и высоких технологий,кафедра: системного программирования,прикладная математика и информатика,ПМИКтикян Стив Гегамович,Нахатакян С. Х.,
diploms/Rau/Копия Акопян Арман - Дипломная.pdf,"      ГОУ ВПО РОССИЙСКО-АРМЯНСКИЙ (СЛАВЯНСКИЙ) УНИВЕРСИТЕТ
                  ИНСТИТУТ МАТЕМАТИКИ И ИНФОРМАТИКИ
      СПЕЦИАЛЬНОСТЬ: ПРИКЛАДНАЯ МАТЕМАТИКА И ИНФОРМАТИКА
        КАФЕДРА МАТЕМАТИКИ И МАТЕМАТИЧЕСКОГО МОДЕЛИРОВАНИЯ
                            ДИПЛОМНАЯ РАБОТА:
Тема: Численное решение волнового уравнения в ферромагнитном слое в присутствии
магнитного поля ”
ԹԵՄԱ՝ “ Ալիքային հավասարման թվային լուծումը ֆերոմագնիսական շերտում
մագնիսական դաշտի առկայությամբ ”
                             Научный руководитель:
                                 М.А. Микилян
                                     Подпись
                                     Подпись
                                   ВЫПОЛНИЛ:
                          СТУДЕНТ 4-ГО КУРСА A. АКОПЯН
",,rau,институт математики и информатики,кафедра математики и математического моделирования,прикладная математика и информатика,A. АКОПЯН,М. А. Микилян,
diploms/Rau/Копия diplomayin_Lilit_Papyan.pdf,"          ГОУ ВПО РОССИЙСКО-АРМЯНСКИЙ (СЛАВЯНСКИЙ)
                         УНИВЕРСИТЕТ
             ИНСТИТУТ МАТЕМАТИКИ И ИНФОРМАТИКИ
  СПЕЦИАЛЬНОСТЬ: ПРИКЛАДНАЯ МАТЕМАТИКА И ИНФОРМАТИКА
   КАФЕДРА МАТЕМАТИКИ И МАТЕМАТИЧЕСКОЙ КИБЕРНЕТИКИ
  ТЕМА: «Применение метода Монте-Карло для оценки риска в
                         страховании».
Թեմա՝ «Մոնտե-Կարլոյի մեթոդի կիրառումը ապահովագրության մեջ
                  ռիսկերի գնահատման համար».
                              Исполнитель: студентка 4-ого курса Л.В.Папян
     подпись
                          Руководитель: к.физ.-мат.н., и.о.доцент. А.Н. Петросян
     подпись
                                 Зав.кафедрой: д.физ.-мат.н., проф. Р.Г Арамян
     подпись
                          ЕРЕВАН  2020
",2020,rau,институт математики и информатики,кафедра математики и математической кибернетики,прикладная математика и информатика,Л. В. Папян,А. Н. Петросян,
diploms/Rau/Копия Ivan_Gyulumyan_604_Diplomnaya_rabota.pdf,"                              ГОУ ВПО
           РОССИЙСКО-АРМЯНСКИЙ(СЛАВЯНСКИЙ)
                           УНИВЕРСИТЕТ
            ИНСТИТУТ МАТЕМАТИКИ И ИНФОРМАТИКИ
      СПЕЦИАЛЬНОСТЬ: ПРИКЛАДНАЯ МАТЕМАТИКА И ИНФОРМАТИКА
              КАФЕДРА МАТЕМАТИЧЕСКОЙ КИБЕРНЕТИКИ
                  ДИПЛОМНАЯ РАБОТА
ТЕМА: “Выводимость некоторых формул исчисления высказываний
при ограничениях на длину”
ԹԵՄԱ՝“Երկարությանսահմանափակումներովտրվածասույթայինհ
աշվիորոշբանաձևերիարտածումներ”
                     Зав.кафедрой: Арамян Р. Г.
                     Руководитель: Даштоян Л. Л.
                     Исполнители: студент 4-го курса И.А.Гюлумян
                           ЕРЕВАН 2020
",2020,rau,институт математики и информатики,кафедра математической кибернетики,прикладная математика и информатика,И. А. Гюлумян,Даштоян Л. Л.,
diploms/Rau/Копия Арутунян Астхик.pdf,"ГОУ ВПО РОССИЙСКО-АРМЯНСКИЙ (СЛАВЯНСКИЙ) УНИВЕРСИТЕТ
            ИНСТИТУТ МАТЕМАТИКИ И ИНФОРМАТИКИ
     СПЕЦИАЛЬНОСТЬ: ПРИКЛАДНАЯ МАТЕМАТИКА И ИНФОРМАТИКА
              КАФЕДРА СИСТЕМНОГО ПРОГРАММИРОВАНИЯ
                   ДИПЛОМНАЯ РАБОТА
   ТЕМА: “ Разработка мобильного приложения для умного
               управления ресурсами университета”
  ԹԵՄԱ՝ “Համալսարանի ռեսուրսները խելամիտ օգտագործելու
     համար նախատեսված բջջային հավելվածի ծրագրավորում”
  ________________    Исполнитель: студентка 4-го курса А.Г. Арутюнян
  ________________    Руководитель: к. ф.-м.н., доцент А.В. Гаспарян
  ________________    Зав. кафедрой: к.к.н. С.С. Саргсян
                             ЕРЕВАН 2020
",2020,rau,институт математики и информатики,кафедра системного программирования,прикладная математика и информатика,А. Г. Арутюнян,А. В. Гаспарян,
diploms/Rau/Копия Diplomain_with_corrections.pdf,"ГОУ ВПО РОССИЙСКО-АРМЯНСКИЙ (СЛАВЯНСКИЙ) УНИВЕРСИТЕТ
         ИНСТИТУТ МАТЕМАТИКИ И ИНФОРМАТИКИ
СПЕЦИАЛЬНОСТЬ: ПРИКЛАДНАЯ МАТЕМАТИКА И ИНФОРМАТИКА
            КАФЕДРА МАТЕМАТИЧЕСКОЙ КИБЕРНЕТИКИ
                     ДИПЛОМНАЯ РАБОТА
      ТЕМА: “ Сильные реберные раскраски n-мерных кубов”
  ԹԵՄԱ՝ «n-չափանի խորանարդների ուժեղ կողային ներկումներ»
                 Исполнитель: бакалавр 4-го курса А. К. Драмбян
                 Руководитель: кан.физ.-мат.наук, доцент П. А. Петросян
                 Зав.кафедрой: д.физ.-мат.н., проф. Р. Г. Арамян
                        ЕРЕВАН 2020
                                               ",2020,rau,институт математики и информатики,кафедра математической кибернетики,прикладная математика и информатика,А. К. Драмбян,П. А. Петросян,
diploms/Rau/Копия Геворгян Гектор 604.pdf,"ГОУ ВПО РОССИЙСКО-АРМЯНСКИЙ (СЛАВЯНСКИЙ) УНИВЕРСИТЕТ
             ИНСТИТУТ МАТЕМАТИКИ И ИНФОРМАТИКИ
      СПЕЦИАЛЬНОСТЬ: ПРИКЛАДНАЯ МАТЕМАТИКА И ИНФОРМАТИКА
     КАФЕДРА МАТЕМАТИКИ И МАТЕМАТИЧЕСКОГО МОДЕЛИРОВАНИЯ
                ДИПЛОМНАЯ РАБОТА
    ТЕМА: “Точки Фату для гармонических функций класса
                               ”
 ԹԵՄԱ՝ “Ֆատուի կետերը  դասի հարմոնիկ ֆունկցիաների
                           համար”
                           Исполнитель: Студент 4-го курса Г. С. Геворгян
        подпись
                         Руководитель: д.физ.-мат.н., проф. С. Л. Берберян
        подпись
                          Зав.кафедрой: к.физ.-мат.н., доцент. А. А. Дарбинян
        подпись
                          ЕРЕВАН 2020
",2020,rau,институт математики и информатики,кафедра математики и математического моделирования,прикладная математика и информатика,Г. С. Геворгян,С. Л. Берберян,
diploms/Rau/Копия Нир - Mariam Shekoyan.pdf,"       ГОУ ВПО РОССИЙСКО-АРМЯНСКИЙ
          (СЛАВЯНСКИЙ) УНИВЕРСИТЕТ
   ИНСТИТУТ МАТЕМАТИКИ И ИНФОРМАТИКИ
    СПЕЦИАЛЬНОСТЬ: ПРИКЛАДНАЯ МАТЕМАТИКА И
                 ИНФОРМАТИКА
      КАФЕДРА МАТЕМАТИЧЕСКОЙ КИБЕРНЕТИКИ
           Магистерская работа
ТЕМА: “К распознаванию формы фигуры методами
          стохастической геометрии”
  Թեմա: “Պատկերի ճանաչումը ստոխաստիկ
        երկրաչափության մեթոդներով”
                    Зав. кафедрой: д.ф.-м.н., проф. Р. Г. Арамян
                    Руководитель: д.ф.-м.н., проф. Р. Г. Арамян
              Исполнитель: магистрант 2-го курса М. Н. Шекоян
                   ЕРЕВАН 2020
",2020,rau,институт математики и информатики,кафедра математической кибернетики,прикладная математика и,М. Н. Шекоян,Р. Г. Арамян,
diploms/Rau/Копия Петросян Тигран diplomayin_2020.pdf,"ГОУ ВПО РОССИЙСКО-АРМЯНСКИЙ (СЛАВЯНСКИЙ) УНИВЕРСИТЕТ ИНСТИТУТ
                  МАТЕМАТИКИ И ИНФОРМАТИКИ
     СПЕЦИАЛЬНОСТЬ: ПРИКЛАДНАЯ МАТЕМАТИКА И ИНФОРМАТИКА
              КАФЕДРА МАТЕМАТИЧЕСКОЙ КИБЕРНЕТИКИ
               ДИПЛОМНАЯ РАБОТА
  ТЕМА: “ Вершинно-различающие рёберные раскраски
               полных многодольных графов”
  ԹԵՄԱ՝ «Լրիվ բազմակողմանի գրաֆների գագաթներ
             տարբերակող կողային ներկումներ»
                    Исполнитель: бакалавр 4-го курса Т.К. Петросян
     Подпись
                    Руководитель: кан.физ.-мат.наук, доцент П. А. Петросян
     подпись
                    Зав.кафедрой: д.физ.-мат.н., проф. Р. Г. Арамян
     подпись
                           ЕРЕВАН 2020
",2020,rau,институт,кафедра математической кибернетики,прикладная математика и информатика,Т. К. Петросян,П. А. Петросян,
diploms/Rau/Копия Мамбреян Ваган.pdf,"                ГОУ ВПО РОССИЙСКО-АРМЯНСКИЙ
                   (СЛАВЯНСКИЙ) УНИВЕРСИТЕТ
            ИНСТИТУТ МАТЕМАТИКИ И ИНФОРМАТИКИ
     СПЕЦИАЛЬНОСТЬ: ПРИКЛАДНАЯ МАТЕМАТИКА И
                       ИНФОРМАТИКА
          КАФЕДРА СИСТЕМНОГО ПРОГРАММИРОВАНИЯ
              ДИПЛОМНАЯ РАБОТА
    ТЕМА: “ Персональный электронный гид в
           операционном системе Android ”
________________      Исполнитель: М. Ваан Артурович
________________      Руководитель: В. Ваградян
________________      Зав. кафедрой: С.С. Саргсян
                         ЕРЕВАН 2020
                                1
",2020,rau,институт математики и информатики,кафедра системного программирования,прикладная математика и,М. Ваан Артурович,В. Ваградян,
diploms/Rau/Копия Дипломная работа - Мкртчян М. А..pdf,"  ГОУ ВПО РОССИЙСКО-АРМЯНСКИЙ (СЛАВЯНСКИЙ)
                            УНИВЕРСИТЕТ
      ИНСТИТУТ МАТЕМАТИКИ И ИНФОРМАТИКИ
СПЕЦИАЛЬНОСТЬ: ПРИКЛАДНАЯ МАТЕМАТИКА И ИНФОРМАТИКА
 КАФЕДРА МАТЕМАТИКИ И МАТЕМАТИЧЕСКОЙ КИБЕРНЕТИКИ
                    ДИПЛОМНАЯ РАБОТА:
        Тема: “Вычисление страховых премий для некоторых групп”
   ԹԵՄԱ՝ “Ապահովագրական պրեմիաների հաշվումը որոշ դասերի համար”
                                     Исполнитель: Мкртчян Метаксия Арсеновна
  подпись
                                               Руководитель: д.ф.-м.н., профессор
                                                      Арамян Рафик Грачикович
  подпись
                                                Зав.кафедрой: д.ф.-м.н., профессор
                                                      Арамян Рафик Грачикович
  подпись
                           ЕРЕВАН 2020
",2020,rau,институт математики и информатики,кафедра математики и математической кибернетики,прикладная математика и информатика,Мкртчян Метаксия Арсеновна,Арамян Рафик Грачикович,
